"","scenario","region","sector","year","alloc_thous_km2","prod_Mt_EJ","price_1975_usd_perkg_perGJ","tot_price","prod_alloc_a","prod_alloc_b","prod_alloc_r2","prod_alloc_slp_pval","prod_alloc_y","price_prod_a","price_prod_b","price_prod_r2","price_prod_slp_pval","price_prod_y","price_alloc_a","price_alloc_b","price_alloc_r2","price_alloc_slp_pval","price_alloc_y"
"106","CONTROL","Africa_Eastern","Fruits",2090,83.1163253715396,141.032127550939,0.209739,29579937400.4064,-42.31,2.215,1,0,141.792124879216,0.09,0.00081,0.94,0,0.201607222651185,0.05,0.00179,0.95,0,0.202392044099839
"107","CONTROL","Africa_Eastern","Fruits",2095,85.3743564865163,146.429662645913,0.215886,31612114149.9755,-42.31,2.215,1,0,146.793665425941,0.09,0.00081,0.94,0,0.20595461820321,0.05,0.00179,0.95,0,0.206436143609795
"108","CONTROL","Africa_Eastern","Fruits",2100,87.0647185934389,150.759615174441,0.22164,33414361107.263,-42.31,2.215,1,0,150.537818710785,0.09,0.00081,0.94,0,0.209442139086682,0.05,0.00179,0.95,0,0.209463556528471
"109","CONTROL","Africa_Eastern","Legumes",2015,48.5371824,4.8140893,0.1834,882903977.62,-15.14,0.375,0.98,0,3.0769349950173,-0.22,0.04845,0.87,0,0.0089769279354989,-0.93,0.01783,0.82,0,-0.0636839030699099
"110","CONTROL","Africa_Eastern","Legumes",2020,54.471605106,5.9220506247,0.189026,1119421541.38454,-15.14,0.375,0.98,0,5.30408069658132,-0.22,0.04845,0.87,0,0.0626578307095197,-0.93,0.01783,0.82,0,0.0421083958962719
"111","CONTROL","Africa_Eastern","Legumes",2025,60.395273636,7.1674527542,0.193072,1383834438.1589,-15.14,0.375,0.98,0,7.52719043406948,-0.22,0.04845,0.87,0,0.12299776238209,-0.93,0.01783,0.82,0,0.147708981353172
"112","CONTROL","Africa_Eastern","Legumes",2030,66.596770212,8.5869811167,0.196124,1684113084.53167,-15.14,0.375,0.98,0,9.85456701756396,-0.22,0.04845,0.87,0,0.191774137796602,-0.93,0.01783,0.82,0,0.258262376739486
"113","CONTROL","Africa_Eastern","Legumes",2035,73.119174661,10.1722774685,0.199943,2033875673.8843,-15.14,0.375,0.98,0,12.3023779929711,-0.22,0.04845,0.87,0,0.268581998713614,-0.93,0.01783,0.82,0,0.3745365613791
"114","CONTROL","Africa_Eastern","Legumes",2040,73.344305651,11.3562420382,0.239407,2718763837.63935,-15.14,0.375,0.98,0,12.3868680169393,-0.22,0.04845,0.87,0,0.325945270821654,-0.93,0.01783,0.82,0,0.378549946704104
"115","CONTROL","Africa_Eastern","Legumes",2045,75.12707827,12.8046915828,0.277721,3556131751.0668,-15.14,0.375,0.98,0,13.055929621071,-0.22,0.04845,0.87,0,0.396122882118511,-0.93,0.01783,0.82,0,0.410331237529121
"116","CONTROL","Africa_Eastern","Legumes",2050,77.558522477,14.3997532528,0.318795,4590569338.22638,-15.14,0.375,0.98,0,13.9684329566925,-0.22,0.04845,0.87,0,0.473403874258757,-0.93,0.01783,0.82,0,0.453676325199816
"117","CONTROL","Africa_Eastern","Legumes",2055,81.286517611,15.7692512705,0.388363,6124193731.16519,-15.14,0.375,0.98,0,15.367522430003,-0.22,0.04845,0.87,0,0.539756271493628,-0.93,0.01783,0.82,0,0.520134883226336
"118","CONTROL","Africa_Eastern","Legumes",2060,84.4499793793,16.9583340739,0.475306,8060397935.32911,-15.14,0.375,0.98,0,16.5547466350143,-0.22,0.04845,0.87,0,0.597367522840202,-0.93,0.01783,0.82,0,0.57652956721501
"119","CONTROL","Africa_Eastern","Legumes",2065,87.2709278786,17.99683174801,0.571884,10292100127.379,-15.14,0.375,0.98,0,17.6134281000534,-0.22,0.04845,0.87,0,0.64768290067168,-0.93,0.01783,0.82,0,0.626818304939138
"120","CONTROL","Africa_Eastern","Legumes",2070,91.2104301659,19.15228765228,0.638781,12234117458.8111,-15.14,0.375,0.98,0,19.0918946704564,-0.22,0.04845,0.87,0,0.703664923395787,-0.93,0.01783,0.82,0,0.697047377656628
"121","CONTROL","Africa_Eastern","Legumes",2075,94.07822883448,20.087316089542,0.711507,14292266008.9218,-15.14,0.375,0.98,0,20.1681586634513,-0.22,0.04845,0.87,0,0.748967200210545,-0.93,0.01783,0.82,0,0.748171308180568
"122","CONTROL","Africa_Eastern","Legumes",2080,95.90344970833,20.791860780551,0.790738,16440914409.8913,-15.14,0.375,0.98,0,20.8531507890526,-0.22,0.04845,0.87,0,0.783102502783717,-0.93,0.01783,0.82,0,0.780709319362417
"123","CONTROL","Africa_Eastern","Legumes",2085,96.741495041847,21.269458940491,0.876727,18647508928.5199,-15.14,0.375,0.98,0,21.1676631105917,-0.22,0.04845,0.87,0,0.806242209754745,-0.93,0.01783,0.82,0,0.795649061080008
"124","CONTROL","Africa_Eastern","Legumes",2090,97.520217494941,21.7109832791931,0.946111,20541000101.2607,-15.14,0.375,0.98,0,21.4599119863528,-0.22,0.04845,0.87,0,0.827634134337175,-0.93,0.01783,0.82,0,0.809531260352079
"125","CONTROL","Africa_Eastern","Legumes",2095,98.553818709909,22.1751114271588,0.991114,21978063387.0171,-15.14,0.375,0.98,0,21.8478150086164,-0.22,0.04845,0.87,0,0.850121217081132,-0.93,0.01783,0.82,0,0.82795715519694
"126","CONTROL","Africa_Eastern","Legumes",2100,99.0280285136815,22.4914822256991,1.03243,23220880994.2785,-15.14,0.375,0.98,0,22.0257825007271,-0.22,0.04845,0.87,0,0.865449432695138,-0.93,0.01783,0.82,0,0.836410841059706
"127","CONTROL","Africa_Eastern","MiscCrop",2015,20.6689608,1.7755248,0.7459,1324363948.32,-9.9,0.558,0.94,0,1.62060539811024,0.44,0.12539,0.83,0,0.666737742914437,-0.73,0.06686,0.71,1e-05,0.656732643401741
"128","CONTROL","Africa_Eastern","MiscCrop",2020,21.11804520465,2.003636155085,0.746726,1496167211.542,-9.9,0.558,0.94,0,1.87100156874941,0.44,0.12539,0.83,0,0.695339568446642,-0.73,0.06686,0.71,1e-05,0.68676008895311
"129","CONTROL","Africa_Eastern","MiscCrop",2025,21.81162591305,2.244642860539,0.746354,1675298177.53472,-9.9,0.558,0.94,0,2.25772164099933,0.44,0.12539,0.83,0,0.725558282192471,-0.73,0.06686,0.71,1e-05,0.733135462360238
"130","CONTROL","Africa_Eastern","MiscCrop",2030,22.52631987902,2.49963141558,0.745498,1863470221.05206,-9.9,0.558,0.94,0,2.65621384069458,0.44,0.12539,0.83,0,0.757530115253014,-0.73,0.06686,0.71,1e-05,0.780922546317834
"131","CONTROL","Africa_Eastern","MiscCrop",2035,23.71405122388,2.754192455521,0.747164,2057833451.83689,-9.9,0.558,0.94,0,3.31845768043076,0.44,0.12539,0.83,0,0.789448344176673,-0.73,0.06686,0.71,1e-05,0.86033866034485
"132","CONTROL","Africa_Eastern","MiscCrop",2040,23.63836450191,2.939981980906,0.764947,2248930396.3481,-9.9,0.558,0.94,0,3.27625700467073,0.44,0.12539,0.83,0,0.812743631641836,-0.73,0.06686,0.71,1e-05,0.855277965964498
"133","CONTROL","Africa_Eastern","MiscCrop",2045,23.64785158544,3.131496953703,0.781106,2446031059.51914,-9.9,0.558,0.94,0,3.28154672161892,0.44,0.12539,0.83,0,0.836756806420898,-0.73,0.06686,0.71,1e-05,0.855912307485131
"134","CONTROL","Africa_Eastern","MiscCrop",2050,23.65984126258,3.323100495931,0.797527,2650262369.21836,-9.9,0.558,0.94,0,3.28823181068452,0.44,0.12539,0.83,0,0.8607810865104,-0.73,0.06686,0.71,1e-05,0.856713981677715
"135","CONTROL","Africa_Eastern","MiscCrop",2055,23.80565424676,3.473233722092,0.823124,2858902034.26326,-9.9,0.558,0.94,0,3.36953281443814,0.44,0.12539,0.83,0,0.879605595880588,-0.73,0.06686,0.71,1e-05,0.866463577517188
"136","CONTROL","Africa_Eastern","MiscCrop",2060,23.86731024587,3.594503854629,0.854056,3069907584.06903,-9.9,0.558,0.94,0,3.4039103744563,0.44,0.12539,0.83,0,0.894811095719902,-0.73,0.06686,0.71,1e-05,0.870586125833319
"137","CONTROL","Africa_Eastern","MiscCrop",2065,24.00288893813,3.704522534632,0.887664,3288371291.18158,-9.9,0.558,0.94,0,3.47950503998165,0.44,0.12539,0.83,0,0.908605828075759,-0.73,0.06686,0.71,1e-05,0.87965141903346
"138","CONTROL","Africa_Eastern","MiscCrop",2070,24.456149759814,3.848036832436,0.910318,3502937193.22948,-9.9,0.558,0.94,0,3.73222985713243,0.44,0.12539,0.83,0,0.926600420697584,-0.73,0.06686,0.71,1e-05,0.909958115286457
"139","CONTROL","Africa_Eastern","MiscCrop",2075,24.79441251869,3.9676285636052,0.935297,3710911092.65425,-9.9,0.558,0.94,0,3.92083515853095,0.44,0.12539,0.83,0,0.941595473568675,-0.73,0.06686,0.71,1e-05,0.932575615402323
"140","CONTROL","Africa_Eastern","MiscCrop",2080,25.018422442703,4.0610083294484,0.962916,3910409896.55914,-9.9,0.558,0.94,0,4.04573646121979,0.44,0.12539,0.83,0,0.953303929598363,-0.73,0.06686,0.71,1e-05,0.947553748079875
"141","CONTROL","Africa_Eastern","MiscCrop",2085,25.118932510409,4.1264677529809,0.993237,4098560451.56749,-9.9,0.558,0.94,0,4.1017778997638,0.44,0.12539,0.83,0,0.961511583314758,-0.73,0.06686,0.71,1e-05,0.954274223238122
"142","CONTROL","Africa_Eastern","MiscCrop",2090,25.202937135317,4.1888482570946,1.0177,4262990871.24517,-9.9,0.558,0.94,0,4.14861639198295,0.44,0.12539,0.83,0,0.969333185595829,-0.73,0.06686,0.71,1e-05,0.95989108339708
"143","CONTROL","Africa_Eastern","MiscCrop",2095,25.3139385543722,4.2555050331227,1.0335,4398064451.73231,-9.9,0.558,0.94,0,4.2105074974837,0.44,0.12539,0.83,0,0.977690969791993,-0.73,0.06686,0.71,1e-05,0.967313049139583
"144","CONTROL","Africa_Eastern","MiscCrop",2100,25.3124480210937,4.3004015838915,1.04824,4507852956.29843,-9.9,0.558,0.94,0,4.20967642024904,0.44,0.12539,0.83,0,0.983320340200181,-0.73,0.06686,0.71,1e-05,0.967213386567472
"145","CONTROL","Africa_Eastern","NutsSeeds",2015,18.7618548,1.4054534,0.3306,464642894.04,-6.3,0.377,0.89,0,0.779643397733482,-0.89,0.5496,0.83,0,-0.113710788936026,-3.85,0.18835,0.61,0.00014,-0.318236915197303
"146","CONTROL","Africa_Eastern","NutsSeeds",2020,20.7454700918,1.6766409286,0.333285,558799271.888451,-6.3,0.377,0.89,0,1.5279655819113,-0.89,0.5496,0.83,0,0.0353345432022437,-3.85,0.18835,0.61,0.00014,0.055381525953814
"147","CONTROL","Africa_Eastern","NutsSeeds",2025,22.558884304,1.97010603427,0.335417,660807055.696741,-6.3,0.377,0.89,0,2.2120791243418,-0.89,0.5496,0.83,0,0.196623686443389,-3.85,0.18835,0.61,0.00014,0.396942207565943
"148","CONTROL","Africa_Eastern","NutsSeeds",2030,24.3865603043,2.29437473524,0.335998,770905322.29117,-6.3,0.377,0.89,0,2.90157295016968,-0.89,0.5496,0.83,0,0.374842561358564,-3.85,0.18835,0.61,0.00014,0.741189129327547
"149","CONTROL","Africa_Eastern","NutsSeeds",2035,26.3990678201,2.63080014556,0.34322,902943225.959103,-6.3,0.377,0.89,0,3.66079477414097,-0.89,0.5496,0.83,0,0.559742793606552,-3.85,0.18835,0.61,0.00014,1.12024948642723
"150","CONTROL","Africa_Eastern","NutsSeeds",2040,25.5314840847,2.84689698493,0.439161,1250246126.79884,-6.3,0.377,0.89,0,3.33349735991175,-0.89,0.5496,0.83,0,0.678510147563448,-3.85,0.18835,0.61,0.00014,0.956838121265759
"151","CONTROL","Africa_Eastern","NutsSeeds",2045,25.4618833719,3.13119562358,0.53167,1664762777.18878,-6.3,0.377,0.89,0,3.30724037467972,-0.89,0.5496,0.83,0,0.834761378004607,-3.85,0.18835,0.61,0.00014,0.943728669081741
"152","CONTROL","Africa_Eastern","NutsSeeds",2050,25.6712528436,3.44196905236,0.629543,2166867523.12987,-6.3,0.377,0.89,0,3.38622535781146,-0.89,0.5496,0.83,0,1.0055632181607,-3.85,0.18835,0.61,0.00014,0.983163884148168
"153","CONTROL","Africa_Eastern","NutsSeeds",2055,26.2940047648,3.72189328451,0.792391,2949194741.60616,-6.3,0.377,0.89,0,3.62115956093027,-0.89,0.5496,0.83,0,1.15941026403974,-3.85,0.18835,0.61,0.00014,1.10046062156718
"154","CONTROL","Africa_Eastern","NutsSeeds",2060,26.8751933295,3.97268612783,0.997593,3963123872.32031,-6.3,0.377,0.89,0,3.84041391834189,-0.89,0.5496,0.83,0,1.29724662702996,-3.85,0.18835,0.61,0.00014,1.20992880647971
"155","CONTROL","Africa_Eastern","NutsSeeds",2065,27.41948781407,4.188189278854,1.22504,5130699394.1673,-6.3,0.377,0.89,0,4.04574992236098,-0.89,0.5496,0.83,0,1.41568768841296,-3.85,0.18835,0.61,0.00014,1.31244790768489
"156","CONTROL","Africa_Eastern","NutsSeeds",2070,28.252317331781,4.401363203372,1.37326,6044216032.66263,-6.3,0.377,0.89,0,4.35993624988002,-0.89,0.5496,0.83,0,1.53284860118438,-3.85,0.18835,0.61,0.00014,1.46931323708526
"157","CONTROL","Africa_Eastern","NutsSeeds",2075,28.739998946857,4.560206556332,1.53363,6993669580.98745,-6.3,0.377,0.89,0,4.54391495426169,-0.89,0.5496,0.83,0,1.62014929831489,-3.85,0.18835,0.61,0.00014,1.5611691758633
"158","CONTROL","Africa_Eastern","NutsSeeds",2080,28.8894100808336,4.661873387414,1.70723,7958890103.1948,-6.3,0.377,0.89,0,4.60028055427499,-0.89,0.5496,0.83,0,1.67602563851493,-3.85,0.18835,0.61,0.00014,1.5893111019705
"159","CONTROL","Africa_Eastern","NutsSeeds",2085,28.7259398953072,4.7083685671615,1.89437,8919392162.57373,-6.3,0.377,0.89,0,4.53861115356672,-0.89,0.5496,0.83,0,1.70157950356201,-3.85,0.18835,0.61,0.00014,1.55852112160307
"160","CONTROL","Africa_Eastern","NutsSeeds",2090,28.5371014565158,4.7395152660173,2.03895,9663634651.64598,-6.3,0.377,0.89,0,4.4673715369146,-0.89,0.5496,0.83,0,1.71869780579346,-3.85,0.18835,0.61,0.00014,1.52295297317111
"161","CONTROL","Africa_Eastern","NutsSeeds",2095,28.4352210639537,4.77183357057454,2.12441,10137330955.6643,-6.3,0.377,0.89,0,4.42893698854117,-0.89,0.5496,0.83,0,1.73646002539753,-3.85,0.18835,0.61,0.00014,1.50376357005939
"162","CONTROL","Africa_Eastern","NutsSeeds",2100,28.2070836789816,4.77489939192666,2.20215,10515044695.9313,-6.3,0.377,0.89,0,4.34287177875947,-0.89,0.5496,0.83,0,1.73814500834664,-3.85,0.18835,0.61,0.00014,1.46079337594266
"163","CONTROL","Africa_Eastern","OilCrop",2015,31.3559278,1.8407726,0.2578,474551176.28,4.61,-0.04,0.25,0.03632,3.34897946479977,-0.6,0.34034,0.44,0.00255,0.0222913402740081,1.59,-0.03541,0.73,1e-05,0.483638824477947
"164","CONTROL","Africa_Eastern","OilCrop",2020,34.9915041822,2.264468117,0.258529,585430677.819893,4.61,-0.04,0.25,0.03632,3.20299228917394,-0.6,0.34034,0.44,0.00255,0.166491162781879,1.59,-0.03541,0.73,1e-05,0.354916786853661
"165","CONTROL","Africa_Eastern","OilCrop",2025,38.5447645036,2.7602411888,0.257621,711096095.299845,4.61,-0.04,0.25,0.03632,3.06031052869044,-0.6,0.34034,0.44,0.00255,0.335221739550625,1.59,-0.03541,0.73,1e-05,0.229109250249697
"166","CONTROL","Africa_Eastern","OilCrop",2030,41.6771806671,3.2948092952,0.253936,836670693.185907,4.61,-0.04,0.25,0.03632,2.93452783551613,-0.6,0.34034,0.44,0.00255,0.517155753408149,1.59,-0.03541,0.73,1e-05,0.11820221684858
"167","CONTROL","Africa_Eastern","OilCrop",2035,43.4728518252,3.6792027197,0.25807,949491845.872979,4.61,-0.04,0.25,0.03632,2.86242236084992,-0.6,0.34034,0.44,0.00255,0.647979567590947,1.59,-0.03541,0.73,1e-05,0.0546242786967422
"168","CONTROL","Africa_Eastern","OilCrop",2040,35.5476362649,3.4228025342,0.305035,1044074571.0197,4.61,-0.04,0.25,0.03632,3.18066071269386,-0.6,0.34034,0.44,0.00255,0.560716757963237,1.59,-0.03541,0.73,1e-05,0.335226248862526
"169","CONTROL","Africa_Eastern","OilCrop",2045,31.6073029857,3.46707342,0.349635,1212210215.2017,4.61,-0.04,0.25,0.03632,3.33888545231733,-0.6,0.34034,0.44,0.00255,0.575783837076624,1.59,-0.03541,0.73,1e-05,0.474738577939348
"170","CONTROL","Africa_Eastern","OilCrop",2050,28.8838128258,3.6075896366,0.39387,1420921330.16764,4.61,-0.04,0.25,0.03632,3.44824765365498,-0.6,0.34034,0.44,0.00255,0.623606890850397,1.59,-0.03541,0.73,1e-05,0.571167084997664
"171","CONTROL","Africa_Eastern","OilCrop",2055,26.7727506875,3.6101955271,0.464545,1677098281.13667,4.61,-0.04,0.25,0.03632,3.53301770570228,-0.6,0.34034,0.44,0.00255,0.624493775257944,1.59,-0.03541,0.73,1e-05,0.645911827351013
"172","CONTROL","Africa_Eastern","OilCrop",2060,24.9757313783,3.60579020019,0.548802,1978864873.44467,4.61,-0.04,0.25,0.03632,3.60517731560063,-0.6,0.34034,0.44,0.00255,0.622994473676919,1.59,-0.03541,0.73,1e-05,0.709537498444859
"173","CONTROL","Africa_Eastern","OilCrop",2065,23.78096659304,3.63098386166,0.638797,2319461597.87682,4.61,-0.04,0.25,0.03632,3.65315329470294,-0.6,0.34034,0.44,0.00255,0.631568842218792,1.59,-0.03541,0.73,1e-05,0.751839609987168
"174","CONTROL","Africa_Eastern","OilCrop",2070,23.66387129757,3.73012860012,0.695902,2595803953.08071,4.61,-0.04,0.25,0.03632,3.65785527581065,-0.6,0.34034,0.44,0.00255,0.665311596425279,1.59,-0.03541,0.73,1e-05,0.755985512436891
"175","CONTROL","Africa_Eastern","OilCrop",2075,23.41371085467,3.79322747908,0.75941,2880614879.88814,4.61,-0.04,0.25,0.03632,3.66790051009347,-0.6,0.34034,0.44,0.00255,0.686786563191278,1.59,-0.03541,0.73,1e-05,0.76484274951785
"176","CONTROL","Africa_Eastern","OilCrop",2080,23.07750894571,3.82506311522,0.831207,3179419236.81267,4.61,-0.04,0.25,0.03632,3.68140075378781,-0.6,0.34034,0.44,0.00255,0.697621450266123,1.59,-0.03541,0.73,1e-05,0.776746390158269
"177","CONTROL","Africa_Eastern","OilCrop",2085,22.628244699,3.828608723011,0.909779,3483187815.41222,4.61,-0.04,0.25,0.03632,3.69944103450037,-0.6,0.34034,0.44,0.00255,0.698828156482334,1.59,-0.03541,0.73,1e-05,0.792653141437486
"178","CONTROL","Africa_Eastern","OilCrop",2090,22.386763693953,3.847754287068,0.974184,3748420662.39305,4.61,-0.04,0.25,0.03632,3.70913774450946,-0.6,0.34034,0.44,0.00255,0.705344125682057,1.59,-0.03541,0.73,1e-05,0.801203072383622
"179","CONTROL","Africa_Eastern","OilCrop",2095,22.369741671322,3.889986509739,1.01607,3952498592.95051,4.61,-0.04,0.25,0.03632,3.70982126666554,-0.6,0.34034,0.44,0.00255,0.719717369601159,1.59,-0.03541,0.73,1e-05,0.801805757957298
"180","CONTROL","Africa_Eastern","OilCrop",2100,22.240741379342,3.910234679274,1.05533,4126587964.07823,4.61,-0.04,0.25,0.03632,3.7150012948925,-0.6,0.34034,0.44,0.00255,0.726608597702249,1.59,-0.03541,0.73,1e-05,0.806373171399384
"181","CONTROL","Africa_Eastern","OilPalm",2015,0.1016632,0.1039175,0.0829,8614760.75,0.1,0.394,0.25,0.0356,0.141115754892395,0.24,-0.82753,0.1,0.2017,0.156200082140228,0.31,-1.85947,0.8,0,0.117241821181947
"182","CONTROL","Africa_Eastern","OilPalm",2020,0.11359083,0.12268491,0.0841661,10325910.403551,0.1,0.394,0.25,0.0356,0.145812397808023,0.24,-0.82753,0.1,0.2017,0.140669452408306,0.31,-1.85947,0.8,0,0.0950627573464623
"183","CONTROL","Africa_Eastern","OilPalm",2025,0.1194658,0.13586183,0.0849284,11538527.842972,0.1,0.394,0.25,0.0356,0.148125735514678,0.24,-0.82753,0.1,0.2017,0.129765131272509,0.31,-1.85947,0.8,0,0.0841384299937895
"184","CONTROL","Africa_Eastern","OilPalm",2030,0.1270658,0.1519954,0.0857879,13039366.17566,0.1,0.394,0.25,0.0356,0.15111832382927,0.24,-0.82753,0.1,0.2017,0.116414088058552,0.31,-1.85947,0.8,0,0.0700064620211337
"185","CONTROL","Africa_Eastern","OilPalm",2035,0.1315238,0.1649298,0.0863285,14238142.2393,0.1,0.394,0.25,0.0356,0.15287371313275,0.24,-0.82753,0.1,0.2017,0.105710459949795,0.31,-1.85947,0.8,0,0.0617169471234891
"186","CONTROL","Africa_Eastern","OilPalm",2040,0.11656256,0.15711306,0.0924995,14532879.49347,0.1,0.394,0.25,0.0356,0.146982551028039,0.24,-0.82753,0.1,0.2017,0.112179061352477,0.31,-1.85947,0.8,0,0.0895369161381227
"187","CONTROL","Africa_Eastern","OilPalm",2045,0.10876667,0.15662065,0.0984789,15423829.329285,0.1,0.394,0.25,0.0356,0.143912828749639,0.24,-0.82753,0.1,0.2017,0.112586546316374,0.31,-1.85947,0.8,0,0.104033135585274
"188","CONTROL","Africa_Eastern","OilPalm",2050,0.10223301,0.15629548,0.104502,16333190.25096,0.1,0.394,0.25,0.0356,0.141340124201281,0.24,-0.82753,0.1,0.2017,0.112855634851762,0.31,-1.85947,0.8,0,0.116182276883198
"189","CONTROL","Africa_Eastern","OilPalm",2055,0.09704428,0.15297582,0.114165,17464484.4903,0.1,0.394,0.25,0.0356,0.139297001468969,0.24,-0.82753,0.1,0.2017,0.115602759270948,0.31,-1.85947,0.8,0,0.125830561906718
"190","CONTROL","Africa_Eastern","OilPalm",2060,0.08957134,0.14450604,0.124914,18050827.48056,0.1,0.394,0.25,0.0356,0.136354444505858,0.24,-0.82753,0.1,0.2017,0.122611772080432,0.31,-1.85947,0.8,0,0.139726265688505
"191","CONTROL","Africa_Eastern","OilPalm",2065,0.083341908,0.136661063,0.136193,18612280.153159,0.1,0.394,0.25,0.0356,0.133901533267734,0.24,-0.82753,0.1,0.2017,0.129103740500286,0.31,-1.85947,0.8,0,0.151309704308483
"192","CONTROL","Africa_Eastern","OilPalm",2070,0.080737825,0.133684298,0.143372,19166585.172856,0.1,0.394,0.25,0.0356,0.132876145326151,0.24,-0.82753,0.1,0.2017,0.13156710838184,0.31,-1.85947,0.8,0,0.156151917144554
"193","CONTROL","Africa_Eastern","OilPalm",2075,0.078396831,0.130919871,0.151468,19830171.020628,0.1,0.394,0.25,0.0356,0.131954351735503,0.24,-0.82753,0.1,0.2017,0.133854759802996,0.31,-1.85947,0.8,0,0.160504924017209
"194","CONTROL","Africa_Eastern","OilPalm",2080,0.0768906613,0.1293797791,0.161012,20831696.9924492,0.1,0.394,0.25,0.0356,0.131361279913922,0.24,-0.82753,0.1,0.2017,0.135129234919809,0.31,-1.85947,0.8,0,0.163305600591128
"195","CONTROL","Africa_Eastern","OilPalm",2085,0.0760055145,0.1287508168,0.172123,22160976.8400664,0.1,0.394,0.25,0.0356,0.131012743075714,0.24,-0.82753,0.1,0.2017,0.135649721262711,0.31,-1.85947,0.8,0,0.164951504042273
"196","CONTROL","Africa_Eastern","OilPalm",2090,0.0761714467,0.129796936,0.181831,23601106.669816,0.1,0.394,0.25,0.0356,0.131078080807653,0.24,-0.82753,0.1,0.2017,0.134784024293835,0.31,-1.85947,0.8,0,0.164642958182269
"197","CONTROL","Africa_Eastern","OilPalm",2095,0.0770849748,0.132077194,0.18875,24929570.3675,0.1,0.394,0.25,0.0356,0.131437793112536,0.24,-0.82753,0.1,0.2017,0.132897038146506,0.31,-1.85947,0.8,0,0.162944280570253
"198","CONTROL","Africa_Eastern","OilPalm",2100,0.0778655433,0.1341295055,0.19536,26203540.19448,0.1,0.394,0.25,0.0356,0.131745151029883,0.24,-0.82753,0.1,0.2017,0.131198684990632,0.31,-1.85947,0.8,0,0.161492837275192
"199","CONTROL","Africa_Eastern","OtherGrain",2015,153.6246732,16.5683162,0.1016,1683340925.92,48.99,-0.167,0.71,1e-05,23.3162178948233,-0.32,0.0208,0.65,5e-05,0.0231638194965326,0.83,-0.00444,0.76,0,0.150700800368952
"200","CONTROL","Africa_Eastern","OtherGrain",2020,162.432080806,18.3375492211,0.103595,1899678411.55985,48.99,-0.167,0.71,1e-05,21.844292468517,-0.32,0.0208,0.65,5e-05,0.0599602095964039,0.83,-0.00444,0.76,0,0.111594796621377
